endTime;valence;danceability
18/11/2022 11:15;0.367;0.456
18/11/2022 11:19;0.908;0.657
18/11/2022 11:22;0.964;0.755
18/11/2022 11:25;0.251;0.63
18/11/2022 11:29;0.706;0.618
18/11/2022 11:33;0.434;0.671
18/11/2022 11:34;0.411;0.616
18/11/2022 11:38;0.834;0.668
18/11/2022 11:40;0.318;0.72
18/11/2022 11:40;0.694;0.714
18/11/2022 11:40;0.411;0.616
18/11/2022 11:40;0.411;0.616
18/11/2022 11:40;0.434;0.671
18/11/2022 11:40;0.547;0.487
18/11/2022 11:40;0.547;0.487
18/11/2022 11:40;0.547;0.487
18/11/2022 11:40;0.395;0.577
18/11/2022 11:42;0.706;0.618
18/11/2022 11:44;0.871;0.65
18/11/2022 11:50;0.871;0.65
18/11/2022 11:51;0.411;0.616
18/11/2022 11:54;0.701;0.583
18/11/2022 11:54;0.925;0.633
18/11/2022 11:57;0.701;0.583
18/11/2022 12:02;0.434;0.671
18/11/2022 12:05;0.785;0.655
18/11/2022 12:39;0.265;0.453
18/11/2022 12:42;0.318;0.72
18/11/2022 14:50;0.557;0.613
18/11/2022 14:54;0.72;0.652
18/11/2022 14:59;0.912;0.667
18/11/2022 15:01;0.506;0.715
18/11/2022 15:03;0.646;0.506
18/11/2022 15:06;0.89;0.354
18/11/2022 15:08;0.562;0.48
18/11/2022 15:11;0.792;0.615
18/11/2022 15:16;0.549;0.602
18/11/2022 15:20;0.425;0.592
18/11/2022 15:23;0.775;0.48
18/11/2022 15:26;0.411;0.653
18/11/2022 15:29;0.967;0.659
18/11/2022 15:30;0.464;0.466
18/11/2022 15:32;0.736;0.442
18/11/2022 15:37;0.686;0.692
18/11/2022 15:40;0.617;0.729
18/11/2022 15:43;0.673;0.459
18/11/2022 15:54;0.676;0.661
18/11/2022 15:54;0.946;0.66
18/11/2022 15:57;0.676;0.661
18/11/2022 16:03;0.676;0.661
18/11/2022 16:03;0.673;0.459
18/11/2022 16:09;0.676;0.661
18/11/2022 16:13;0.676;0.661
18/11/2022 16:16;0.946;0.66
18/11/2022 16:20;0.841;0.732
18/11/2022 16:24;0.911;0.672
18/11/2022 16:27;0.711;0.823
18/11/2022 16:31;0.427;0.377
18/11/2022 16:37;0.659;0.687
18/11/2022 16:40;0.611;0.533
18/11/2022 16:43;0.824;0.509
18/11/2022 16:47;0.837;0.451
18/11/2022 17:01;0.488;0.476
18/11/2022 17:05;0.692;0.711
18/11/2022 17:08;0.843;0.622
18/11/2022 17:12;0.968;0.711
18/11/2022 17:19;0.719;0.698
18/11/2022 17:24;0.346;0.522
18/11/2022 17:28;0.967;0.631
18/11/2022 17:32;0.796;0.728
18/11/2022 17:35;0.565;0.54
18/11/2022 17:39;0.314;0.534
18/11/2022 17:42;0.543;0.33
18/11/2022 17:43;0.521;0.423
18/11/2022 17:43;0.543;0.33
18/11/2022 17:50;0.314;0.534
18/11/2022 17:50;0.543;0.33
19/11/2022 12:28;0.543;0.33
19/11/2022 12:32;0.785;0.655
19/11/2022 12:34;0.177;0.762
19/11/2022 12:37;0.496;0.493
19/11/2022 12:41;0.831;0.392
19/11/2022 12:41;0.579;0.435
19/11/2022 12:41;0.314;0.425
19/11/2022 12:47;0.164;0.673
19/11/2022 12:47;0.482;0.457
19/11/2022 12:51;0.446;0.378
19/11/2022 12:54;0.655;0.694
19/11/2022 12:56;0.832;0.666
19/11/2022 12:58;0.438;0.53
19/11/2022 12:59;0.438;0.53
19/11/2022 12:59;0.101;0.342
19/11/2022 12:59;0.101;0.342
19/11/2022 13:00;0.0381;0.24
19/11/2022 13:00;0.733;0.429
19/11/2022 13:05;0.116;0.457
19/11/2022 13:21;0.0659;0.319
19/11/2022 13:25;0.416;0.325
19/11/2022 13:29;0.263;0.477
19/11/2022 13:33;0.961;0.771
19/11/2022 13:39;0.631;0.637
19/11/2022 13:42;0.306;0.496
19/11/2022 13:43;0.342;0.491
19/11/2022 13:48;0.457;0.627
19/11/2022 13:48;0.82;0.682
19/11/2022 13:52;0.896;0.63
19/11/2022 13:54;0.5;0.342
19/11/2022 13:55;0.814;0.664
19/11/2022 13:59;0.079;0.387
19/11/2022 13:59;0.601;0.591
19/11/2022 14:03;0.211;0.588
19/11/2022 14:07;0.487;0.458
19/11/2022 14:10;0.71;0.687
19/11/2022 14:15;0.633;0.718
19/11/2022 14:16;0.266;0.345
19/11/2022 14:16;0.504;0.407
19/11/2022 14:16;0.359;0.647
19/11/2022 14:20;0.504;0.407
19/11/2022 14:24;0.266;0.345
19/11/2022 14:28;0.349;0.742
19/11/2022 14:32;0.122;0.29
19/11/2022 14:45;0.102;0.356
19/11/2022 14:50;0.155;0.485
19/11/2022 14:52;0.265;0.453
19/11/2022 15:14;0.194;0.64
19/11/2022 15:18;0.0611;0.267
19/11/2022 15:18;0.56;0.71
19/11/2022 15:18;0.17;0.338
19/11/2022 15:18;0.389;0.562
19/11/2022 16:11;0.963;0.708
19/11/2022 16:19;0.832;0.733
19/11/2022 16:23;0.735;0.724
19/11/2022 16:31;0.639;0.543
19/11/2022 16:36;0.288;0.824
19/11/2022 16:40;0.904;0.755
19/11/2022 16:44;0.793;0.563
19/11/2022 16:49;0.823;0.753
19/11/2022 16:52;0.881;0.635
19/11/2022 16:55;0.861;0.577
19/11/2022 16:59;0.621;0.592
19/11/2022 18:02;0.82;0.763
19/11/2022 18:35;0.717;0.521
19/11/2022 18:35;0.366;0.708
19/11/2022 18:37;0.366;0.708
19/11/2022 18:41;0.867;0.707
19/11/2022 18:45;0.832;0.743
19/11/2022 18:50;0.944;0.623
19/11/2022 18:54;0.928;0.598
19/11/2022 18:55;0.735;0.724
19/11/2022 18:59;0.411;0.616
19/11/2022 19:07;0.72;0.652
19/11/2022 19:39;0.265;0.281
19/11/2022 19:42;0.557;0.613
19/11/2022 19:43;0.837;0.451
19/11/2022 22:27;0.813;0.606
20/11/2022 11:07;0.813;0.606
20/11/2022 11:11;0.963;0.759
20/11/2022 11:14;0.467;0.662
20/11/2022 11:17;0.541;0.306
20/11/2022 11:21;0.495;0.527
20/11/2022 11:26;0.942;0.721
20/11/2022 11:30;0.385;0.575
20/11/2022 11:33;0.367;0.456
20/11/2022 11:33;0.327;0.507
20/11/2022 11:33;0.817;0.604
20/11/2022 11:39;0.435;0.489
20/11/2022 11:43;0.931;0.54
20/11/2022 11:47;0.549;0.535
20/11/2022 11:51;0.803;0.666
20/11/2022 11:55;0.394;0.762
20/11/2022 11:57;0.111;0.374
20/11/2022 12:01;0.696;0.498
20/11/2022 13:15;0.696;0.498
20/11/2022 13:18;0.886;0.816
20/11/2022 13:22;0.247;0.602
20/11/2022 13:26;0.946;0.624
20/11/2022 13:30;0.376;0.61
20/11/2022 13:33;0.76;0.643
20/11/2022 13:37;0.425;0.612
20/11/2022 13:42;0.963;0.708
20/11/2022 13:47;0.832;0.733
20/11/2022 14:09;0.735;0.724
20/11/2022 14:16;0.735;0.724
20/11/2022 14:16;0.639;0.543
20/11/2022 14:20;0.639;0.543
20/11/2022 14:21;0.288;0.824
20/11/2022 14:27;0.717;0.521
20/11/2022 14:33;0.944;0.623
20/11/2022 14:37;0.944;0.623
20/11/2022 14:41;0.832;0.733
20/11/2022 14:46;0.96;0.717
20/11/2022 14:47;0.851;0.486
20/11/2022 14:51;0.701;0.583
20/11/2022 14:56;0.706;0.618
20/11/2022 15:01;0.834;0.668
20/11/2022 15:01;0.434;0.671
20/11/2022 15:03;0.834;0.668
20/11/2022 15:07;0.834;0.668
20/11/2022 15:07;0.382;0.551
20/11/2022 15:11;0.601;0.563
20/11/2022 15:14;0.601;0.563
20/11/2022 15:14;0.756;0.933
20/11/2022 15:14;0.756;0.933
20/11/2022 15:14;0.756;0.933
20/11/2022 15:14;0.756;0.933
20/11/2022 15:14;0.228;0.392
20/11/2022 15:14;0.228;0.392
20/11/2022 15:14;0.228;0.392
20/11/2022 15:14;0.228;0.392
20/11/2022 15:14;0.466;0.671
20/11/2022 15:15;0.601;0.563
20/11/2022 15:15;0.601;0.563
20/11/2022 15:15;0.756;0.933
20/11/2022 15:15;0.756;0.933
20/11/2022 15:15;0.756;0.933
20/11/2022 15:15;0.228;0.392
20/11/2022 15:15;0.466;0.671
20/11/2022 15:19;0.228;0.392
20/11/2022 15:36;0.756;0.933
20/11/2022 15:37;0.265;0.453
20/11/2022 15:42;0.265;0.453
20/11/2022 15:48;0.338;0.529
20/11/2022 15:53;0.733;0.429
20/11/2022 15:53;0.543;0.33
21/11/2022 11:35;0.543;0.33
21/11/2022 11:36;0.338;0.529
21/11/2022 11:36;0.42;0.628
21/11/2022 11:36;0.733;0.429
21/11/2022 11:36;0.543;0.33
21/11/2022 11:39;0.338;0.529
21/11/2022 11:39;0.42;0.628
21/11/2022 11:39;0.265;0.453
21/11/2022 11:39;0.733;0.429
21/11/2022 11:39;0.543;0.33
21/11/2022 11:42;0.543;0.33
21/11/2022 11:46;0.42;0.628
21/11/2022 11:47;0.0659;0.319
21/11/2022 11:47;0.0381;0.24
21/11/2022 11:48;0.187;0.415
21/11/2022 11:48;0.902;0.654
21/11/2022 11:49;0.545;0.437
21/11/2022 11:49;M;M
21/11/2022 11:49;M;M
21/11/2022 11:49;M;M
21/11/2022 11:49;M;M
21/11/2022 11:50;M;M
21/11/2022 11:53;M;M
21/11/2022 11:57;M;M
21/11/2022 12:01;M;M
21/11/2022 12:01;M;M
21/11/2022 12:04;M;M
21/11/2022 12:04;M;M
21/11/2022 12:05;M;M
21/11/2022 12:05;0.679;0.484
21/11/2022 12:05;0.435;0.688
21/11/2022 12:07;0.866;0.49
21/11/2022 12:07;0.65;0.425
21/11/2022 12:10;0.494;0.48
21/11/2022 12:13;0.702;0.453
21/11/2022 12:13;0.824;0.472
21/11/2022 12:13;0.44;0.431
21/11/2022 12:34;0.702;0.453
21/11/2022 12:37;0.44;0.431
21/11/2022 12:38;0.717;0.433
21/11/2022 12:38;0.372;0.686
21/11/2022 12:38;0.648;0.599
21/11/2022 12:38;0.946;0.599
21/11/2022 12:38;0.52;0.542
21/11/2022 12:38;0.824;0.472
21/11/2022 12:39;0.81;0.523
21/11/2022 12:39;0.832;0.631
21/11/2022 12:39;0.671;0.577
21/11/2022 12:39;0.91;0.541
21/11/2022 12:39;0.957;0.589
21/11/2022 12:39;0.193;0.512
21/11/2022 12:39;0.281;0.166
21/11/2022 12:39;0.435;0.327
21/11/2022 12:39;0.401;0.608
21/11/2022 12:40;0.378;0.398
21/11/2022 12:40;0.553;0.537
21/11/2022 12:40;0.178;0.146
21/11/2022 12:40;0.813;0.606
21/11/2022 12:40;0.281;0.166
21/11/2022 12:40;0.101;0.208
21/11/2022 12:40;0.793;0.623
21/11/2022 12:40;0.695;0.386
21/11/2022 12:40;0.362;0.517
21/11/2022 12:41;0.916;0.684
21/11/2022 12:44;0.712;0.577
21/11/2022 12:47;0.916;0.684
21/11/2022 12:50;0.649;0.439
21/11/2022 12:54;0.351;0.744
21/11/2022 12:57;0.581;0.764
21/11/2022 12:58;0.463;0.712
21/11/2022 13:00;0.611;0.664
21/11/2022 13:00;0.774;0.918
21/11/2022 13:03;0.378;0.566
21/11/2022 13:04;0.666;0.777
21/11/2022 13:07;0.284;0.89
21/11/2022 13:07;0.326;0.349
21/11/2022 13:08;0.67;0.192
21/11/2022 13:08;0.265;0.918
21/11/2022 13:10;0.67;0.192
21/11/2022 13:14;0.523;0.689
21/11/2022 13:14;0.661;0.521
21/11/2022 13:16;0.831;0.77
21/11/2022 13:16;0.831;0.77
21/11/2022 13:19;0.831;0.77
21/11/2022 13:19;0.359;0.69
21/11/2022 13:25;0.762;0.461
21/11/2022 13:29;0.969;0.64
21/11/2022 13:33;0.791;0.704
21/11/2022 13:33;0.359;0.69
21/11/2022 13:33;0.73;0.59
21/11/2022 13:38;0.663;0.617
21/11/2022 13:38;0.733;0.413
21/11/2022 13:42;0.785;0.655
21/11/2022 13:45;0.557;0.613
21/11/2022 13:47;0.786;0.441
21/11/2022 13:53;0.549;0.602
21/11/2022 13:56;0.617;0.729
21/11/2022 14:00;0.359;0.69
21/11/2022 14:02;0.562;0.48
21/11/2022 14:07;0.676;0.661
21/11/2022 14:14;0.123;0.543
21/11/2022 14:15;0.912;0.667
21/11/2022 15:21;0.912;0.667
21/11/2022 15:25;0.703;0.774
21/11/2022 15:29;0.72;0.652
21/11/2022 15:33;0.857;0.56
21/11/2022 15:38;0.346;0.522
21/11/2022 15:43;0.58;0.687
21/11/2022 15:48;0.252;0.713
21/11/2022 15:51;0.318;0.72
21/11/2022 15:54;0.873;0.633
21/11/2022 16:01;0.962;0.72
21/11/2022 16:05;0.577;0.558
21/11/2022 16:10;0.733;0.413
21/11/2022 16:13;0.948;0.582
21/11/2022 16:16;0.896;0.641
21/11/2022 16:16;0.435;0.489
21/11/2022 16:16;0.965;0.794
21/11/2022 16:20;0.936;0.803
21/11/2022 16:25;0.652;0.574
21/11/2022 16:29;0.831;0.77
21/11/2022 16:31;0.723;0.489
21/11/2022 16:39;0.902;0.696
21/11/2022 17:14;0.572;0.61
21/11/2022 17:15;0.237;0.634
22/11/2022 11:54;0.733;0.413
22/11/2022 11:54;0.936;0.803
22/11/2022 11:54;0.237;0.634
22/11/2022 11:54;0.549;0.602
22/11/2022 11:54;0.962;0.72
22/11/2022 11:57;0.318;0.72
22/11/2022 11:57;0.733;0.413
22/11/2022 11:57;0.857;0.56
22/11/2022 11:57;0.593;0.431
22/11/2022 11:57;0.252;0.713
22/11/2022 11:57;0.341;0.442
22/11/2022 11:57;0.819;0.625
22/11/2022 11:57;0.549;0.602
22/11/2022 12:01;0.902;0.696
22/11/2022 12:05;0.506;0.74
22/11/2022 12:07;0.968;0.63
22/11/2022 12:10;0.723;0.489
22/11/2022 12:16;0.982;0.578
22/11/2022 12:20;0.294;0.499
22/11/2022 12:23;0.662;0.689
22/11/2022 12:26;0.831;0.77
22/11/2022 12:30;0.784;0.626
22/11/2022 12:32;0.948;0.582
22/11/2022 12:35;0.611;0.533
22/11/2022 12:40;0.366;0.708
22/11/2022 12:44;0.385;0.309
22/11/2022 17:02;0.76;0.916
22/11/2022 17:06;0.694;0.671
22/11/2022 17:06;0.945;0.896
22/11/2022 17:18;0.627;0.826
22/11/2022 17:21;0.965;0.757
22/11/2022 17:25;0.813;0.606
22/11/2022 17:28;0.939;0.67
22/11/2022 17:32;0.187;0.533
22/11/2022 17:36;0.931;0.723
22/11/2022 17:38;0.711;0.647
22/11/2022 17:42;0.86;0.671
22/11/2022 17:44;0.816;0.401
22/11/2022 17:48;0.758;0.776
22/11/2022 17:51;0.969;0.534
22/11/2022 17:55;0.41;0.443
22/11/2022 17:58;0.169;0.547
22/11/2022 18:01;0.965;0.55
22/11/2022 18:05;0.76;0.916
22/11/2022 18:07;0.962;0.526
22/11/2022 18:10;0.843;0.857
22/11/2022 18:14;0.394;0.557
22/11/2022 18:18;0.385;0.575
22/11/2022 18:20;0.72;0.392
22/11/2022 18:24;0.845;0.706
22/11/2022 18:24;0.354;0.589
22/11/2022 18:26;0.937;0.482
22/11/2022 18:35;0.774;0.741
22/11/2022 18:38;0.663;0.618
22/11/2022 18:39;0.325;0.554
22/11/2022 18:42;0.971;0.631
22/11/2022 18:46;0.773;0.935
22/11/2022 18:47;0.653;0.4
23/11/2022 11:59;0.789;0.658
23/11/2022 12:00;0.738;0.689
23/11/2022 12:04;0.789;0.658
23/11/2022 12:07;0.738;0.689
23/11/2022 12:12;0.464;0.542
23/11/2022 12:17;0.647;0.855
23/11/2022 12:17;0.145;0.53
23/11/2022 12:22;0.292;0.49
23/11/2022 12:31;0.292;0.49
23/11/2022 12:35;0.561;0.581
23/11/2022 12:39;0.471;0.531
23/11/2022 12:39;0.709;0.785
23/11/2022 12:43;0.471;0.531
23/11/2022 12:47;0.695;0.625
23/11/2022 12:50;0.756;0.532
23/11/2022 12:56;0.338;0.42
23/11/2022 13:01;0.37;0.414
23/11/2022 13:04;0.341;0.71
23/11/2022 13:09;0.559;0.603
23/11/2022 13:10;0.476;0.431
23/11/2022 13:15;0.949;0.739
23/11/2022 13:15;0.455;0.461
23/11/2022 13:18;0.621;0.592
23/11/2022 14:09;0.621;0.592
23/11/2022 15:11;0.621;0.592
23/11/2022 15:15;0.621;0.592
23/11/2022 15:19;0.962;0.931
23/11/2022 15:22;0.659;0.687
23/11/2022 15:26;0.903;0.674
23/11/2022 15:26;0.915;0.756
23/11/2022 15:29;0.871;0.65
23/11/2022 15:30;0.411;0.616
23/11/2022 15:30;0.701;0.583
23/11/2022 15:33;0.701;0.583
23/11/2022 15:37;0.411;0.616
23/11/2022 15:37;0.557;0.613
23/11/2022 15:38;0.89;0.354
23/11/2022 15:42;0.642;0.464
23/11/2022 15:45;0.535;0.581
23/11/2022 15:48;0.659;0.687
23/11/2022 15:53;0.802;0.644
23/11/2022 15:56;M;M
23/11/2022 16:00;0.841;0.732
23/11/2022 16:03;0.686;0.692
23/11/2022 16:04;0.0951;0.351
23/11/2022 16:05;0.0776;0.307
23/11/2022 16:05;0.355;0.3
23/11/2022 16:05;0.0951;0.351
23/11/2022 16:06;0.355;0.3
23/11/2022 16:06;0.0951;0.351
23/11/2022 16:15;0.355;0.3
23/11/2022 16:22;0.423;0.599
23/11/2022 16:27;0.131;0.15
23/11/2022 16:34;0.0776;0.307
23/11/2022 16:41;0.248;0.264
23/11/2022 16:44;0.377;0.51
23/11/2022 16:48;0.563;0.303
23/11/2022 16:50;0.563;0.303
23/11/2022 16:50;0.113;0.339
25/11/2022 16:45;0.505;0.534
25/11/2022 16:46;0.547;0.464
25/11/2022 16:46;0.8;0.446
25/11/2022 16:48;0.627;0.623
25/11/2022 16:52;0.175;0.205
25/11/2022 16:54;0.963;0.657
25/11/2022 16:57;0.0772;0.285
25/11/2022 17:00;0.0569;0.104
25/11/2022 17:02;0.717;0.424
25/11/2022 17:04;0.193;0.763
25/11/2022 17:07;0.14;0.245
25/11/2022 17:09;0.437;0.5
25/11/2022 17:10;0.181;0.305
28/11/2022 16:32;0.563;0.303
28/11/2022 16:33;0.378;0.398
28/11/2022 16:33;0.113;0.339
28/11/2022 16:33;0.588;0.584
28/11/2022 16:33;0.43;0.598
28/11/2022 16:34;0.813;0.606
28/11/2022 16:34;0.541;0.306
28/11/2022 16:34;0.495;0.527
28/11/2022 16:34;0.963;0.759
28/11/2022 16:34;0.467;0.662
28/11/2022 16:34;0.815;0.666
28/11/2022 16:35;0.549;0.535
28/11/2022 16:35;0.931;0.54
28/11/2022 16:35;0.803;0.666
28/11/2022 16:35;0.435;0.489
28/11/2022 16:35;0.385;0.575
28/11/2022 16:35;0.367;0.456
28/11/2022 16:35;0.394;0.762
28/11/2022 16:35;0.942;0.721
28/11/2022 16:35;0.327;0.507
28/11/2022 16:35;0.817;0.604
28/11/2022 16:36;0.969;0.534
28/11/2022 16:36;0.619;0.775
28/11/2022 16:36;0.347;0.267
28/11/2022 16:36;0.696;0.498
28/11/2022 16:36;0.111;0.374
28/11/2022 16:37;0.812;0.557
28/11/2022 16:37;0.647;0.659
28/11/2022 16:37;0.708;0.676
28/11/2022 16:37;0.55;0.505
28/11/2022 16:37;0.965;0.757
28/11/2022 16:37;0.216;0.387
28/11/2022 16:38;0.816;0.401
28/11/2022 16:38;0.756;0.532
28/11/2022 16:38;0.776;0.651
28/11/2022 16:38;0.336;0.519
28/11/2022 16:42;0.86;0.671
28/11/2022 16:42;0.741;0.592
28/11/2022 16:44;0.496;0.73
28/11/2022 16:44;0.472;0.32
28/11/2022 16:44;0.675;0.652
28/11/2022 16:44;0.387;0.646
28/11/2022 16:48;0.471;0.531
28/11/2022 16:48;0.695;0.625
28/11/2022 16:48;0.476;0.464
28/11/2022 16:49;0.714;0.487
28/11/2022 16:51;0.481;0.683
28/11/2022 22:37;0.481;0.683
28/11/2022 22:40;0.557;0.482
28/11/2022 22:40;0.962;0.526
28/11/2022 22:47;0.567;0.566
28/11/2022 22:49;0.378;0.398
28/11/2022 22:52;0.216;0.387
28/11/2022 22:54;0.111;0.374
28/11/2022 22:55;0.778;0.523
28/11/2022 22:55;0.43;0.598
28/11/2022 22:58;0.756;0.532
28/11/2022 23:01;0.336;0.519
28/11/2022 23:04;0.619;0.775
03/12/2022 13:23;0.746;0.707
03/12/2022 14:44;0.537;0.562
04/12/2022 20:23;0.378;0.398
04/12/2022 20:23;0.815;0.666
04/12/2022 20:23;0.588;0.584
04/12/2022 20:23;0.43;0.598
04/12/2022 20:24;0.813;0.606
04/12/2022 20:24;0.815;0.666
04/12/2022 20:26;0.374;0.222
04/12/2022 20:29;0.61;0.535
04/12/2022 20:32;0.358;0.497
04/12/2022 20:33;0.769;0.425
04/12/2022 20:33;0.116;0.391
04/12/2022 20:33;M;M
04/12/2022 20:36;M;M
04/12/2022 20:38;0.715;0.599
04/12/2022 20:46;0.663;0.618
04/12/2022 20:46;0.896;0.45
05/12/2022 1:43;0.689;0.465
05/12/2022 1:46;0.601;0.563
05/12/2022 1:49;0.969;0.534
05/12/2022 1:49;0.869;0.577
05/12/2022 1:49;0.756;0.532
05/12/2022 1:49;0.197;0.338
05/12/2022 1:49;0.963;0.759
05/12/2022 1:49;0.588;0.584
05/12/2022 1:49;0.228;0.392
05/12/2022 1:50;0.561;0.702
05/12/2022 1:50;0.901;0.688
05/12/2022 1:50;0.593;0.419
05/12/2022 1:51;0.764;0.699
05/12/2022 1:52;0.637;0.552
05/12/2022 1:55;0.66;0.783
05/12/2022 1:57;0.931;0.723
05/12/2022 1:57;0.611;0.429
05/12/2022 1:57;0.641;0.624
05/12/2022 1:57;0.549;0.486
05/12/2022 1:57;0.972;0.66
05/12/2022 2:00;0.871;0.317
05/12/2022 2:00;0.471;0.531
05/12/2022 2:00;0.61;0.535
05/12/2022 2:01;0.16;0.327
05/12/2022 2:01;0.34;0.299
05/12/2022 2:01;0.74;0.82
05/12/2022 2:01;0.539;0.464
05/12/2022 2:01;0.802;0.77
05/12/2022 2:01;0.834;0.387
05/12/2022 2:01;0.169;0.547
05/12/2022 2:01;0.624;0.446
05/12/2022 2:03;0.82;0.743
06/12/2022 1:29;0.0878;0.288
06/12/2022 1:32;0.951;0.767
07/12/2022 4:04;0.951;0.767
07/12/2022 4:07;0.245;0.644
07/12/2022 4:08;0.94;0.798
07/12/2022 22:48;0.537;0.562
07/12/2022 22:51;0.487;0.701
07/12/2022 22:55;0.492;0.859
07/12/2022 22:59;0.357;0.645
07/12/2022 23:02;0.874;0.479
07/12/2022 23:05;0.778;0.666
07/12/2022 23:05;0.509;0.633
07/12/2022 23:07;0.962;0.598
07/12/2022 23:10;0.965;0.757
08/12/2022 20:49;0.431;0.433
08/12/2022 20:51;M;M
08/12/2022 20:56;M;M
08/12/2022 20:59;M;M
08/12/2022 21:10;0.9;0.7
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.7
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.7
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.7
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.7
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.7
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.7
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
08/12/2022 21:10;0.9;0.9
